"review_id","place_id","restaurant_name","rating","text","author_name","author_id","author_uri","author_photo_uri","author_is_local_guide","author_review_count","author_photo_count","relative_date","spent_amount","sort_source"
"Ci9DQUlRQUNvZENodHljRjlvT21WNFRVNURhblZwU0RVMWNURm9UVGRKU0ZSNVZWRRAB","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",5,"The staff were very nice! First impression, the receptionist - she was informative and gave advice on how to use group insurance and other benefits. The doctor was really nice and skillful too - she was kind, patient and friendly. The place was very clean as well. I was very impressed given that this is the first dental clinic I went to in Bangkok. 10/10 would recommend","Babydoll","101088613524801863028","https://www.google.com/maps/contrib/101088613524801863028/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWJKTrltF1-Oh2lsIanS7uDSsPp1oP5o51hR1jNYrsvXCyMYcdr=w36-h36-p-rp-mo-ba12-br100",1,29,74,"7 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT2pkMkxYZFNNVlpVV1hoYU9XTTRabE5rVW1Oa1oxRRAB","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",5,"This clinic is amazing. The doctors are very gentle and skilled. I come here twice a year. Highly recommend!!!!","Selena","104359094522184592883","https://www.google.com/maps/contrib/104359094522184592883/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJ5EAHrybkC5UbQH5MAouxuE7wP7Emgnjw6u0A6uREg7sVaCw=w36-h36-p-rp-mo-br100",0,3,1,"3 months ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUNiLV96S3pBRRAB","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",5,"Impressive! The clinic is very clean and modern. The dentist is very kind and calm, which is really comforting, especially for someone like me who's scared of a dental clinic (I got my tooth done with Specialist Kawisara) highly recommended!","May Nukulchao","113652704151642041013","https://www.google.com/maps/contrib/113652704151642041013/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjVsSmOlwlnbCO9Vc-5fU9saPDtZZdP7qo6A4KzddAnSeZc27I5E=w36-h36-p-rp-mo-br100",0,7,4,"a year ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT21GWlV6RmFOa0ZZVUVNMVNsWm5hbmxVUVhONFdsRRAB","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",1,"Had a terrible experience. Asked for a deep cleaning and procedure was done under 10 minutes. Even a basic cleaning shouldn’t last under 20-30 minutes. Don’t come here. Save your time and money and go to another clinic.","A B","112569902407666583581","https://www.google.com/maps/contrib/112569902407666583581/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUQzQUXfttk7HHCCcto3UyAPsoSB3nzVwKoKgBFDUZvFhKhmMoM=w36-h36-p-rp-mo-ba12-br100",1,36,80,"8 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT21WbFpHaDRUMUJwT0U5QmJuVlFhRnBWUkdsTGIxRRAB","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",5,"Friendly staff and very detail-oriented dentists.","Supattra Sriploy","111136930383082201459","https://www.google.com/maps/contrib/111136930383082201459/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjWm_-LUM1v5Bsj50780qWeLRm-J2w2WKC8n74xTyF8MtD_TijyR=w36-h36-p-rp-mo-br100",0,3,0,"3 months ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUN2Z3Z2cGJ3EAE","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",5,"Went to the clinic today to do zoom whitening on my teeth.the staff is nice and friendly. the dentist is very professional and friendly. She gave me a blanket when she know I’m cold. And becoz the session is split into 3 session (15mins per session), neck feel a bit uncomfortable after the 1st 15min, have let the dentist know and she found a pillow for me to use.","Joyce Tiong","108464173411019551468","https://www.google.com/maps/contrib/108464173411019551468/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocL4YJwtKv2uJtn0HDSd8Aa_ZssCoozfFe64VdxM2rgkDtDkKw=w36-h36-p-rp-mo-br100",0,7,2,"a year ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnTUN3aU1xNTlBRRAB","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",1,"The place is totally ripped off. I have root canal problem and the dentist just doesn't know what she was doing. When I have paid 12k to have the root canal fixed by her, she just have the clinic call to ask me to have more operation because she wass't sure. When I asked them to fix the dentiest schedule for me they refused and have the other dentist to look at it before the final step. I paid another 4k to have another phone call from the clinic again that I should have the root calnal clean before the final step. When I complain, they just said I don't have to do it but if there a problem in the future I need to go through the whole process. Is the a responsible ansewer from a clinique that I have paid 16k so far but can't have my root canal done yet. What need to be done, should have been done ..","Weera J","109440422147122362116","https://www.google.com/maps/contrib/109440422147122362116/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjW5QJpzz8rSQliPJXv7Tld2owd1dCYGjqXxS9HKgcNNWU8a3Oc=w36-h36-p-rp-mo-br100",0,2,0,"a year ago","","relevant"
"ChZDSUhNMG9nS0VLRE8xTkxBeHVDcE13EAE","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",5,"It was An amazing experience visiting from Dubai and the staffs  are super friendly and helpful and shout out ryo and dr yanet for making me smile confidently definitely I recommend and will comeback for my next treatment ❤️","OMAR Issa","101180078400016842418","https://www.google.com/maps/contrib/101180078400016842418/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocL3KPfpIpBosS0RZO9nMLQpGh0vD_h3bDMvux42JDB8IfmL0DU=w36-h36-p-rp-mo-br100",0,9,2,"a year ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnTURnX0tLUXh3RRAB","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",5,"Very highly recommended clinic. Having teeth filled here, front disk are very friendly and helpful. Last but not least, the dentist has done very excellent job.","Putheara Ouk","110093670327763525914","https://www.google.com/maps/contrib/110093670327763525914/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocJ9-WJWo-sUXvv9r6HoP7m0DMSqHh3BK8IuI2Z1YItTbzhgig=w36-h36-p-rp-mo-br100",0,1,0,"a year ago","","relevant"
"ChZDSUhNMG9nS0VJQ0FnSUNua3RLbUd3EAE","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",5,"I got my 4 wisdoms teeth removed at the Silom branch, everything went well and fast. Great staff welcoming you and good doctors who take time to listen and give you good recommandations for healthy teeth ! Highly recommend this clinic !  Thank you very much !","Naima Hariche","112969262864776304437","https://www.google.com/maps/contrib/112969262864776304437/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocKCmCFuGp1sALZkGW8dMI7ZQlc4Qrvesybjrl1Potfbchme8g=w36-h36-p-rp-mo-br100",0,7,2,"a year ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT21zMlEzUTNRMmM0Y21OTFZHRjFkMkpSY0dGSWQxRRAB","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",5,"The dentist and staffs are so nice and kind. The place is clean and smell good. REALLY recommend this clinic.🤍🤍 …","ink","111202701579673251441","https://www.google.com/maps/contrib/111202701579673251441/reviews?hl=en","https://lh3.googleusercontent.com/a-/ALV-UjUJ_raIeYcu59dmYdXGlAgUPi4jaQHz-oyrCautSyhpqZ5A1mjPmA=w36-h36-p-rp-mo-br100",0,1,3,"9 months ago","","relevant"
"Ci9DQUlRQUNvZENodHljRjlvT20xQ1NHRldVM2xtWlY5WlluVXRVMVJzY1ZKQ01FRRAB","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",5,"Good service and well done.","Natcharee","108669787561347548879","https://www.google.com/maps/contrib/108669787561347548879/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocKhcIsZPfSp5J2BNPqP2Ax7bzKUU8Us_k9NQkUBSr8dB64DZA=w36-h36-p-rp-mo-br100",0,3,0,"3 months ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUNidU5QR3h3RRAB","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",5,"Ryu is helpful and the dentist is very professional and thoughtful. Recommend","carrie zhang","105320562926988965791","https://www.google.com/maps/contrib/105320562926988965791/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocK64l-wL3u0KMnZFpDkH8gG6I0dy2AD7W-xiWUk0wUXE0NyBg=w36-h36-p-rp-mo-br100",0,4,3,"a year ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnTURROTZIdjN3RRAB","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",5,"Best dental clinic in Bangkok, great service and fair price. Highly recommend","777 777","112302634934478584802","https://www.google.com/maps/contrib/112302634934478584802/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLquIiBP7FdX8Xoz4cKrKRTtrmzV8RsPvEG3ZnERHJq0GwzFg=w36-h36-p-rp-mo-ba12-br100",1,13,5,"a year ago","","relevant"
"ChdDSUhNMG9nS0VJQ0FnSUMzM1otWmtRRRAB","0x30e29f1266506879:0xac1f3bc1e0b3377a","คลินิกทันตกรรม Smile Seasons Silom Complex",5,"10/10 experience! I got Invisalign and I’m so happy. All of the staff are amazing and so friendly. Thanks smile seasons team :)","Katelyn Ladner","104507428318502142036","https://www.google.com/maps/contrib/104507428318502142036/reviews?hl=en","https://lh3.googleusercontent.com/a/ACg8ocLDDHFbHQwo6ex5tYBi1nbwDUJFz_ToXvP5EdVMK-ecztXdFw=w36-h36-p-rp-mo-br100",0,1,0,"a year ago","","relevant"
